date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-04-29,California,State,Epsilon,38.0,9.84,31.42857142857,10.077874484654
2021-04-29,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-29,California,State,Beta,8.0,2.07,2.85714285714,0.916170407696
2021-04-30,California,State,Other,49.0,14.98,61.57142857142,20.07452258966
2021-04-30,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-30,California,State,Total,327.0,100.0,306.71428571428,100.0
2021-04-30,California,State,Gamma,28.0,8.56,26.42857142857,8.616674429436
2021-04-30,California,State,Alpha,204.0,62.39,171.57142857142,55.938518863531
2021-04-30,California,State,Beta,1.0,0.31,2.57142857142,0.838379133675
2021-04-30,California,State,Lambda,3.0,0.92,3.28571428571,1.071262226362
2021-04-30,California,State,Epsilon,24.0,7.34,27.28571428571,8.896134140661
2021-04-30,California,State,Delta,18.0,5.5,13.42857142857,4.378202142524
2021-04-30,California,State,Mu,0.0,0.0,0.57142857142,0.18630647415
2021-05-01,California,State,Other,27.0,11.84,61.71428571428,19.311578006258
2021-05-01,California,State,Beta,6.0,2.63,3.42857142857,1.072865444792
2021-05-01,California,State,Total,228.0,100.0,319.57142857142,100.0
2021-05-01,California,State,Delta,14.0,6.14,14.71428571428,4.604380867233
2021-05-01,California,State,Alpha,129.0,56.58,178.28571428571,55.789003129191
2021-05-01,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-01,California,State,Lambda,0.0,0.0,2.85714285714,0.894054537327
2021-05-01,California,State,Mu,0.0,0.0,0.57142857142,0.178810907465
2021-05-01,California,State,Epsilon,26.0,11.4,29.14285714285,9.119356280733
2021-05-01,California,State,Gamma,26.0,11.4,28.85714285714,9.029950827
2021-05-02,California,State,Total,127.0,100.0,318.85714285714,100.0
2021-05-02,California,State,Epsilon,8.0,6.3,28.71428571428,9.005376344086
2021-05-02,California,State,Alpha,65.0,51.18,177.85714285714,55.779569892473
2021-05-02,California,State,Delta,9.0,7.09,14.85714285714,4.659498207885
2021-05-02,California,State,Lambda,1.0,0.79,2.85714285714,0.89605734767
2021-05-02,California,State,Mu,1.0,0.79,0.71428571428,0.224014336918
2021-05-02,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-02,California,State,Beta,0.0,0.0,3.42857142857,1.075268817204
2021-05-02,California,State,Other,28.0,22.05,60.85714285714,19.086021505376
2021-05-02,California,State,Gamma,15.0,11.81,29.57142857142,9.274193548387
2021-05-03,California,State,Total,337.0,100.0,312.28571428571,100.0
2021-05-03,California,State,Delta,11.0,3.26,14.85714285714,4.757548032937
2021-05-03,California,State,Epsilon,24.0,7.12,27.28571428571,8.737419945105
2021-05-03,California,State,Mu,0.0,0.0,0.71428571428,0.228728270814
2021-05-03,California,State,Other,67.0,19.88,59.85714285714,19.167429094236
2021-05-03,California,State,Beta,3.0,0.89,3.42857142857,1.097895699909
2021-05-03,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-03,California,State,Lambda,3.0,0.89,2.57142857142,0.823421774931
2021-05-03,California,State,Gamma,35.0,10.39,29.57142857142,9.469350411711
2021-05-03,California,State,Alpha,194.0,57.57,174.0,55.718206770357
2021-05-04,California,State,Epsilon,30.0,8.8,27.0,8.729792147806
2021-05-04,California,State,Lambda,2.0,0.59,2.42857142857,0.785219399538
2021-05-04,California,State,Beta,5.0,1.47,4.0,1.293302540416
2021-05-04,California,State,Other,48.0,14.08,56.0,18.10623556582
2021-05-04,California,State,Mu,3.0,0.88,0.71428571428,0.230946882217
2021-05-04,California,State,Total,341.0,100.0,309.28571428571,100.0
2021-05-04,California,State,Delta,18.0,5.28,15.57142857142,5.034642032333
2021-05-04,California,State,Gamma,44.0,12.9,31.85714285714,10.300230946882
2021-05-04,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-04,California,State,Alpha,191.0,56.01,171.71428571428,55.519630484988
2021-05-05,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-05,California,State,Gamma,38.0,10.98,31.28571428571,10.46845124283
2021-05-05,California,State,Delta,19.0,5.49,16.0,5.353728489484
2021-05-05,California,State,Other,74.0,21.39,53.28571428571,17.82982791587
2021-05-05,California,State,Alpha,186.0,53.76,167.28571428571,55.975143403442
2021-05-05,California,State,Beta,0.0,0.0,3.28571428571,1.099426386233
2021-05-05,California,State,Lambda,6.0,1.73,2.42857142857,0.812619502868
2021-05-05,California,State,Mu,1.0,0.29,0.71428571428,0.239005736138
2021-05-05,California,State,Epsilon,22.0,6.36,24.57142857142,8.221797323136
2021-05-05,California,State,Total,346.0,100.0,298.85714285714,100.0
2021-05-06,California,State,Alpha,203.0,57.18,167.42857142857,56.865599223678
2021-05-06,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-06,California,State,Epsilon,23.0,6.48,22.42857142857,7.617661329452
2021-05-06,California,State,Delta,20.0,5.63,15.57142857142,5.288694808345
2021-05-06,California,State,Lambda,2.0,0.56,2.42857142857,0.824842309558
2021-05-06,California,State,Beta,2.0,0.56,2.42857142857,0.824842309558
2021-05-06,California,State,Mu,1.0,0.28,0.85714285714,0.291120815138
2021-05-06,California,State,Gamma,41.0,11.55,32.42857142857,11.014070839398
2021-05-06,California,State,Other,63.0,17.75,50.85714285714,17.273168364871
2021-05-06,California,State,Total,355.0,100.0,294.42857142857,100.0
2021-05-07,California,State,Total,284.0,100.0,288.28571428571,100.0
2021-05-07,California,State,Beta,2.0,0.7,2.57142857142,0.891972249752
2021-05-07,California,State,Delta,22.0,7.75,16.14285714285,5.599603567889
2021-05-07,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-07,California,State,Lambda,0.0,0.0,2.0,0.693756194252
2021-05-07,California,State,Other,47.0,16.55,50.57142857142,17.542120911794
2021-05-07,California,State,Mu,0.0,0.0,0.85714285714,0.297324083251
2021-05-07,California,State,Alpha,162.0,57.04,161.42857142857,55.99603567889
2021-05-07,California,State,Gamma,31.0,10.92,32.85714285714,11.397423191278
2021-05-07,California,State,Epsilon,20.0,7.04,21.85714285714,7.581764122894
2021-05-08,California,State,Lambda,2.0,1.28,2.28571428571,0.82219938335
2021-05-08,California,State,Delta,10.0,6.41,15.57142857142,5.601233299075
2021-05-08,California,State,Beta,0.0,0.0,1.71428571428,0.616649537513
2021-05-08,California,State,Epsilon,4.0,2.56,18.71428571428,6.731757451182
2021-05-08,California,State,Total,156.0,100.0,278.0,100.0
2021-05-08,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-08,California,State,Mu,3.0,1.92,1.28571428571,0.462487153135
2021-05-08,California,State,Other,28.0,17.95,50.71428571428,18.242548818088
2021-05-08,California,State,Alpha,101.0,64.74,157.42857142857,56.628982528263
2021-05-08,California,State,Gamma,8.0,5.13,30.28571428571,10.894141829394
2021-05-09,California,State,Delta,4.0,3.51,14.85714285714,5.380237972064
2021-05-09,California,State,Total,114.0,100.0,276.14285714285,100.0
2021-05-09,California,State,Mu,1.0,0.88,1.28571428571,0.465597516813
2021-05-09,California,State,Lambda,9.0,7.89,3.42857142857,1.241593378169
2021-05-09,California,State,Epsilon,2.0,1.75,17.85714285714,6.466632177962
2021-05-09,California,State,Alpha,66.0,57.89,157.57142857142,57.061562338334
2021-05-09,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-09,California,State,Beta,0.0,0.0,1.71428571428,0.620796689084
2021-05-09,California,State,Gamma,14.0,12.28,30.14285714285,10.915675116399
2021-05-09,California,State,Other,18.0,15.79,49.28571428571,17.847904811174
2021-05-10,California,State,Total,256.0,100.0,264.57142857142,100.0
2021-05-10,California,State,Epsilon,12.0,4.69,16.14285714285,6.10151187905
2021-05-10,California,State,Alpha,156.0,60.94,152.14285714285,57.505399568035
2021-05-10,California,State,Mu,0.0,0.0,1.28571428571,0.48596112311
2021-05-10,California,State,Lambda,2.0,0.78,3.28571428571,1.241900647948
2021-05-10,California,State,Other,45.0,17.58,46.14285714285,17.44060475162
2021-05-10,California,State,Beta,2.0,0.78,1.57142857142,0.593952483801
2021-05-10,California,State,Gamma,22.0,8.59,28.28571428571,10.691144708423
2021-05-10,California,State,Delta,17.0,6.64,15.71428571428,5.939524838013
2021-05-10,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-11,California,State,Beta,0.0,0.0,0.85714285714,0.342270393611
2021-05-11,California,State,Other,43.0,17.77,45.42857142857,18.14033086138
2021-05-11,California,State,Epsilon,12.0,4.96,13.57142857142,5.419281232173
2021-05-11,California,State,Delta,14.0,5.79,15.14285714285,6.046776953793
2021-05-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-11,California,State,Total,242.0,100.0,250.42857142857,100.0
2021-05-11,California,State,Gamma,26.0,10.74,25.71428571428,10.268111808329
2021-05-11,California,State,Mu,0.0,0.0,0.85714285714,0.342270393611
2021-05-11,California,State,Alpha,145.0,59.92,145.57142857142,58.12892184826
2021-05-11,California,State,Lambda,2.0,0.83,3.28571428571,1.312036508842
2021-05-12,California,State,Alpha,159.0,57.4,141.71428571428,58.907363420428
2021-05-12,California,State,Mu,0.0,0.0,0.71428571428,0.296912114014
2021-05-12,California,State,Epsilon,18.0,6.5,13.0,5.403800475059
2021-05-12,California,State,Total,277.0,100.0,240.57142857142,100.0
2021-05-12,California,State,Beta,0.0,0.0,0.85714285714,0.356294536817
2021-05-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-12,California,State,Gamma,25.0,9.03,23.85714285714,9.916864608076
2021-05-12,California,State,Delta,17.0,6.14,14.85714285714,6.175771971496
2021-05-12,California,State,Other,52.0,18.77,42.28571428571,17.577197149644
2021-05-12,California,State,Lambda,6.0,2.17,3.28571428571,1.365795724466
2021-05-13,California,State,Lambda,0.0,0.0,3.0,1.337579617834
2021-05-13,California,State,Epsilon,7.0,2.9,10.71428571428,4.777070063694
2021-05-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-13,California,State,Delta,9.0,3.73,13.28571428571,5.923566878981
2021-05-13,California,State,Other,37.0,15.35,38.57142857142,17.197452229299
2021-05-13,California,State,Mu,1.0,0.41,0.71428571428,0.31847133758
2021-05-13,California,State,Total,241.0,100.0,224.28571428571,100.0
2021-05-13,California,State,Gamma,21.0,8.71,21.0,9.363057324841
2021-05-13,California,State,Alpha,166.0,68.88,136.42857142857,60.828025477707
2021-05-13,California,State,Beta,0.0,0.0,0.57142857142,0.254777070064
2021-05-14,California,State,Delta,8.0,3.14,11.28571428571,5.126541207008
2021-05-14,California,State,Mu,1.0,0.39,0.85714285714,0.389357560026
2021-05-14,California,State,Epsilon,12.0,4.71,9.57142857142,4.347826086957
2021-05-14,California,State,Beta,2.0,0.78,0.57142857142,0.259571706684
2021-05-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-14,California,State,Lambda,0.0,0.0,3.0,1.362751460091
2021-05-14,California,State,Total,255.0,100.0,220.14285714285,100.0
2021-05-14,California,State,Gamma,28.0,10.98,20.57142857142,9.344581440623
2021-05-14,California,State,Other,43.0,16.86,38.0,17.261518494484
2021-05-14,California,State,Alpha,161.0,63.14,136.28571428571,61.907852044127
2021-05-15,California,State,Gamma,9.0,7.03,20.71428571428,9.583608724389
2021-05-15,California,State,Other,30.0,23.44,38.28571428571,17.713152676801
2021-05-15,California,State,Mu,0.0,0.0,0.42857142857,0.198281559815
2021-05-15,California,State,Lambda,1.0,0.78,2.85714285714,1.321877065433
2021-05-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-15,California,State,Delta,3.0,2.34,10.28571428571,4.758757435558
2021-05-15,California,State,Alpha,79.0,61.72,133.14285714285,61.599471249174
2021-05-15,California,State,Total,128.0,100.0,216.14285714285,100.0
2021-05-15,California,State,Beta,0.0,0.0,0.57142857142,0.264375413087
2021-05-15,California,State,Epsilon,6.0,4.69,9.85714285714,4.560475875744
2021-05-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-16,California,State,Gamma,7.0,8.24,19.71428571428,9.299191374663
2021-05-16,California,State,Lambda,0.0,0.0,1.57142857142,0.741239892183
2021-05-16,California,State,Other,15.0,17.65,37.85714285714,17.857142857143
2021-05-16,California,State,Epsilon,10.0,11.76,11.0,5.188679245283
2021-05-16,California,State,Mu,0.0,0.0,0.28571428571,0.134770889488
2021-05-16,California,State,Beta,0.0,0.0,0.57142857142,0.269541778976
2021-05-16,California,State,Delta,3.0,3.53,10.14285714285,4.784366576819
2021-05-16,California,State,Total,85.0,100.0,212.0,100.0
2021-05-16,California,State,Alpha,50.0,58.82,130.85714285714,61.725067385445
2021-05-17,California,State,Mu,2.0,0.77,0.57142857142,0.268997982515
2021-05-17,California,State,Total,259.0,100.0,212.42857142857,100.0
2021-05-17,California,State,Beta,0.0,0.0,0.28571428571,0.134498991258
2021-05-17,California,State,Alpha,142.0,54.83,128.85714285714,60.659045057162
2021-05-17,California,State,Gamma,29.0,11.2,20.71428571428,9.751176866174
2021-05-17,California,State,Lambda,1.0,0.39,1.42857142857,0.672494956288
2021-05-17,California,State,Other,61.0,23.55,40.14285714285,18.897108271688
2021-05-17,California,State,Epsilon,15.0,5.79,11.42857142857,5.379959650303
2021-05-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-17,California,State,Delta,9.0,3.47,9.0,4.236718224613
2021-05-18,California,State,Lambda,0.0,0.0,1.14285714285,0.539811066127
2021-05-18,California,State,Alpha,146.0,61.6,129.0,60.931174089069
2021-05-18,California,State,Other,43.0,18.14,40.14285714285,18.960863697706
2021-05-18,California,State,Epsilon,9.0,3.8,11.0,5.195681511471
2021-05-18,California,State,Delta,8.0,3.38,8.14285714285,3.846153846154
2021-05-18,California,State,Gamma,31.0,13.08,21.42857142857,10.121457489879
2021-05-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-18,California,State,Total,237.0,100.0,211.71428571428,100.0
2021-05-18,California,State,Beta,0.0,0.0,0.28571428571,0.134952766532
2021-05-18,California,State,Mu,0.0,0.0,0.57142857142,0.269905533063
2021-05-19,California,State,Other,43.0,17.41,38.85714285714,18.732782369146
2021-05-19,California,State,Alpha,150.0,60.73,127.71428571428,61.570247933884
2021-05-19,California,State,Epsilon,12.0,4.86,10.14285714285,4.889807162534
2021-05-19,California,State,Delta,12.0,4.86,7.42857142857,3.581267217631
2021-05-19,California,State,Lambda,0.0,0.0,0.28571428571,0.137741046832
2021-05-19,California,State,Total,247.0,100.0,207.42857142857,100.0
2021-05-19,California,State,Gamma,28.0,11.34,21.85714285714,10.537190082645
2021-05-19,California,State,Mu,1.0,0.4,0.71428571428,0.34435261708
2021-05-19,California,State,Beta,1.0,0.4,0.42857142857,0.206611570248
2021-05-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-20,California,State,Mu,2.0,0.91,0.85714285714,0.41928721174
2021-05-20,California,State,Lambda,3.0,1.36,0.71428571428,0.349406009783
2021-05-20,California,State,Total,220.0,100.0,204.42857142857,100.0
2021-05-20,California,State,Alpha,126.0,57.27,122.0,59.678546470999
2021-05-20,California,State,Beta,0.0,0.0,0.42857142857,0.20964360587
2021-05-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-20,California,State,Other,57.0,25.91,41.71428571428,20.405310971349
2021-05-20,California,State,Gamma,21.0,9.55,21.85714285714,10.691823899371
2021-05-20,California,State,Delta,7.0,3.18,7.14285714285,3.494060097834
2021-05-20,California,State,Epsilon,4.0,1.82,9.71428571428,4.751921733054
2021-05-21,California,State,Mu,1.0,0.53,0.85714285714,0.439882697947
2021-05-21,California,State,Total,188.0,100.0,194.85714285714,100.0
2021-05-21,California,State,Epsilon,9.0,4.79,9.28571428571,4.765395894428
2021-05-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-21,California,State,Beta,1.0,0.53,0.28571428571,0.146627565982
2021-05-21,California,State,Gamma,13.0,6.91,19.71428571428,10.117302052786
2021-05-21,California,State,Other,30.0,15.96,39.85714285714,20.454545454545
2021-05-21,California,State,Lambda,5.0,2.66,1.42857142857,0.733137829912
2021-05-21,California,State,Alpha,117.0,62.23,115.71428571428,59.384164222874
2021-05-21,California,State,Delta,12.0,6.38,7.71428571428,3.958944281525
2021-05-22,California,State,Lambda,0.0,0.0,1.28571428571,0.662739322533
2021-05-22,California,State,Gamma,11.0,9.02,20.0,10.309278350515
2021-05-22,California,State,Delta,8.0,6.56,8.42857142857,4.344624447717
2021-05-22,California,State,Beta,0.0,0.0,0.28571428571,0.147275405007
2021-05-22,California,State,Alpha,70.0,57.38,114.42857142857,58.983799705449
2021-05-22,California,State,Epsilon,6.0,4.92,9.28571428571,4.786450662739
2021-05-22,California,State,Other,27.0,22.13,39.42857142857,20.324005891016
2021-05-22,California,State,Total,122.0,100.0,194.0,100.0
2021-05-22,California,State,Mu,0.0,0.0,0.85714285714,0.441826215022
2021-05-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-23,California,State,Mu,0.0,0.0,0.85714285714,0.45045045045
2021-05-23,California,State,Delta,6.0,10.17,8.85714285714,4.654654654655
2021-05-23,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-23,California,State,Alpha,29.0,49.15,111.42857142857,58.558558558559
2021-05-23,California,State,Lambda,0.0,0.0,1.28571428571,0.675675675676
2021-05-23,California,State,Epsilon,5.0,8.47,8.57142857142,4.504504504505
2021-05-23,California,State,Beta,0.0,0.0,0.28571428571,0.15015015015
2021-05-23,California,State,Other,12.0,20.34,39.0,20.495495495495
2021-05-23,California,State,Gamma,7.0,11.86,20.0,10.510510510511
2021-05-23,California,State,Total,59.0,100.0,190.28571428571,100.0
2021-05-24,California,State,Total,208.0,100.0,183.0,100.0
2021-05-24,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-24,California,State,Mu,3.0,1.44,1.0,0.546448087432
2021-05-24,California,State,Beta,2.0,0.96,0.57142857142,0.312256049961
2021-05-24,California,State,Other,36.0,17.31,35.42857142857,19.35987509758
2021-05-24,California,State,Alpha,108.0,51.92,106.57142857142,58.235753317721
2021-05-24,California,State,Epsilon,9.0,4.33,7.71428571428,4.215456674473
2021-05-24,California,State,Delta,23.0,11.06,10.85714285714,5.932864949258
2021-05-24,California,State,Lambda,1.0,0.48,1.28571428571,0.702576112412
2021-05-24,California,State,Gamma,26.0,12.5,19.57142857142,10.694769711163
2021-05-25,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-25,California,State,Total,183.0,100.0,175.28571428571,100.0
2021-05-25,California,State,Beta,0.0,0.0,0.57142857142,0.325998370008
2021-05-25,California,State,Mu,6.0,3.28,1.85714285714,1.059494702526
2021-05-25,California,State,Lambda,1.0,0.55,1.42857142857,0.81499592502
2021-05-25,California,State,Delta,13.0,7.1,11.57142857142,6.601466992665
2021-05-25,California,State,Epsilon,9.0,4.92,7.71428571428,4.40097799511
2021-05-25,California,State,Gamma,14.0,7.65,17.14285714285,9.779951100244
2021-05-25,California,State,Alpha,102.0,55.74,100.28571428571,57.21271393643
2021-05-25,California,State,Other,38.0,20.77,34.71428571428,19.804400977995
